asset_type,symbol,exchange,country_code,currency,name,price,change,change_percent,volume,market_cap,data_status,day_high,day_low,open,previous_close,generated_at_utc
EQUITY,2303,TWSE,TW,TWD,2303,147.10274032,8.56154381,5.8201,155557850.61,25737897127355.19,SYNTHETIC_MOCK_DATA,151.57505687,145.33439674,138.54119651,138.54119651,2026-09-17T12:53:49.332375+00:00
EQUITY,2881,TWSE,TW,TWD,2881,34.2571311,-1.54812292,-4.5191,36852766.46,2154160055969.65,SYNTHETIC_MOCK_DATA,35.64909025,33.36671926,35.80525402,35.80525402,2026-09-17T12:53:49.332390+00:00
EQUITY,2882,TWSE,TW,TWD,2882,180.56145957,-5.45069963,-3.0188,281719222.01,62396450320954.45,SYNTHETIC_MOCK_DATA,189.10689395,169.92227858,186.0121592,186.0121592,2026-09-17T12:53:49.332405+00:00
EQUITY,2891,TWSE,TW,TWD,2891,28.92930472,0.80008747,2.7657,277094660.78,1091279342029.87,SYNTHETIC_MOCK_DATA,29.1519776,28.54995938,28.12921726,28.12921726,2026-09-17T12:53:49.332420+00:00
EQUITY,1301,TWSE,TW,TWD,1301,1632.08560469,-28.90199601,-1.7709,92435888.28,214006277096617.34,SYNTHETIC_MOCK_DATA,1652.81504064,1581.48099622,1660.98760069,1660.98760069,2026-09-17T12:53:49.332435+00:00
EQUITY,1303,TWSE,TW,TWD,1303,517.84634673,0.20397634,0.0394,176032763.8,68989040961894.28,SYNTHETIC_MOCK_DATA,547.92440353,499.18986316,517.64237039,517.64237039,2026-09-17T12:53:49.332450+00:00
EQUITY,2002,TWSE,TW,TWD,2002,13.38730927,0.79032213,5.9035,294563511.05,5338986692141.73,SYNTHETIC_MOCK_DATA,13.97045685,13.18390407,12.59698714,12.59698714,2026-09-17T12:53:49.332466+00:00
EQUITY,3008,TWSE,TW,TWD,3008,75.35744575,2.77262537,3.6793,207788678.4,6703642631837.8,SYNTHETIC_MOCK_DATA,76.71295727,71.25077046,72.58482038,72.58482038,2026-09-17T12:53:49.332481+00:00
EQUITY,3711,TWSE,TW,TWD,3711,2312.30039433,132.51639365,5.7309,225354090.68,503548253192918.25,SYNTHETIC_MOCK_DATA,2339.06648092,2229.23976019,2179.78400068,2179.78400068,2026-09-17T12:53:49.332496+00:00
EQUITY,2382,TWSE,TW,TWD,2382,1189.85581395,-14.91831119,-1.2538,241999946.02,392812864218271.1,SYNTHETIC_MOCK_DATA,1248.34308115,1179.44867542,1204.77412514,1204.77412514,2026-09-17T12:53:49.332513+00:00
EQUITY,3231,TWSE,TW,TWD,3231,517.22701137,19.14650216,3.7018,246532298.67,9465944139430.44,SYNTHETIC_MOCK_DATA,544.77715487,491.79953368,498.0805092,498.0805092,2026-09-17T12:53:49.332528+00:00
EQUITY,2357,TWSE,TW,TWD,2357,218.80586688,0.9874236,0.4513,220057783.12,10313414014959.37,SYNTHETIC_MOCK_DATA,223.58545385,211.79442921,217.81844328,217.81844328,2026-09-17T12:53:49.332543+00:00
EQUITY,2379,TWSE,TW,TWD,2379,84.93943105,2.57926656,3.0366,134795249.13,15589513461944.61,SYNTHETIC_MOCK_DATA,89.11795446,82.99786915,82.36016449,82.36016449,2026-09-17T12:53:49.332558+00:00
EQUITY,3034,TWSE,TW,TWD,3034,103.48403782,-0.54497823,-0.5266,245914849.14,5573390799099.41,SYNTHETIC_MOCK_DATA,107.24779608,101.08041749,104.02901605,104.02901605,2026-09-17T12:53:49.332572+00:00
EQUITY,6669,TWSE,TW,TWD,6669,930.99154105,6.07819029,0.6529,48168853.04,233658826585123.9,SYNTHETIC_MOCK_DATA,973.40300603,905.94257192,924.91335076,924.91335076,2026-09-17T12:53:49.332587+00:00
EQUITY,PTT,SET,TH,THB,PTT,7.67835361,-0.03059095,-0.3984,194042426.29,2296702127845.13,SYNTHETIC_MOCK_DATA,7.8440358,7.35576453,7.70894456,7.70894456,2026-09-17T12:53:49.332602+00:00
EQUITY,AOT,SET,TH,THB,AOT,7.41800407,-0.25773818,-3.4745,87139689.68,2013619540166.48,SYNTHETIC_MOCK_DATA,7.5868239,7.02352061,7.67574225,7.67574225,2026-09-17T12:53:49.332618+00:00
EQUITY,ADVANC,SET,TH,THB,ADVANC,4.10047365,-0.1161893,-2.8336,153705924.06,1130948414245.63,SYNTHETIC_MOCK_DATA,4.14623764,3.87493297,4.21666295,4.21666295,2026-09-17T12:53:49.332633+00:00
EQUITY,DELTA,SET,TH,THB,DELTA,41.50060756,0.39786629,0.9587,187430970.83,4505634718440.45,SYNTHETIC_MOCK_DATA,43.77233652,41.29908428,41.10274127,41.10274127,2026-09-17T12:53:49.332648+00:00
EQUITY,CPALL,SET,TH,THB,CPALL,4.4999346,0.11597628,2.5773,184475661.0,1145696810158.11,SYNTHETIC_MOCK_DATA,4.53780306,4.45521713,4.38395832,4.38395832,2026-09-17T12:53:49.332664+00:00
EQUITY,GULF,SET,TH,THB,GULF,2.54183764,-0.02219586,-0.8732,292906991.4,1000366267708.02,SYNTHETIC_MOCK_DATA,2.58365872,2.4848927,2.5640335,2.5640335,2026-09-17T12:53:49.332679+00:00
EQUITY,PTTEP,SET,TH,THB,PTTEP,2.56803784,-0.06773144,-2.6375,170702704.05,849074444174.16,SYNTHETIC_MOCK_DATA,2.60890305,2.51020863,2.63576928,2.63576928,2026-09-17T12:53:49.332694+00:00
EQUITY,SCB,SET,TH,THB,SCB,136.5187444,-6.50863083,-4.7676,217792782.74,54442074904558.68,SYNTHETIC_MOCK_DATA,139.1475775,130.78256174,143.02737522,143.02737522,2026-09-17T12:53:49.332709+00:00
EQUITY,KBANK,SET,TH,THB,KBANK,50.14507331,-1.40797562,-2.8078,11388304.84,8706961280903.88,SYNTHETIC_MOCK_DATA,52.55939581,47.35064065,51.55304893,51.55304893,2026-09-17T12:53:49.332724+00:00
EQUITY,BBL,SET,TH,THB,BBL,12.1896925,0.48294658,3.9619,200796452.02,2449025577789.77,SYNTHETIC_MOCK_DATA,12.4451416,11.81001944,11.70674592,11.70674592,2026-09-17T12:53:49.332738+00:00
EQUITY,TRUE,SET,TH,THB,TRUE,6.09147506,0.30854746,5.0652,98949465.19,1022588860691.73,SYNTHETIC_MOCK_DATA,6.26997081,6.01825722,5.7829276,5.7829276,2026-09-17T12:53:49.332754+00:00
EQUITY,BDMS,SET,TH,THB,BDMS,52.73579616,0.26540308,0.5033,185806802.21,19228046787226.75,SYNTHETIC_MOCK_DATA,55.72335767,51.08156501,52.47039308,52.47039308,2026-09-17T12:53:49.332769+00:00
EQUITY,CPN,SET,TH,THB,CPN,36.76704564,-0.39928473,-1.086,211813244.45,3837544176098.99,SYNTHETIC_MOCK_DATA,37.3318708,35.14104434,37.16633037,37.16633037,2026-09-17T12:53:49.332784+00:00
EQUITY,CRC,SET,TH,THB,CRC,240.21811119,-0.43803297,-0.1823,86880073.65,81734082780410.61,SYNTHETIC_MOCK_DATA,244.66667103,228.82073521,240.65614416,240.65614416,2026-09-17T12:53:49.332799+00:00
EQUITY,OR,SET,TH,THB,L'Oréal,4.64009745,0.16435875,3.5421,257244339.59,1329638121038.93,SYNTHETIC_MOCK_DATA,4.88432228,4.49455209,4.4757387,4.4757387,2026-09-17T12:53:49.332814+00:00
EQUITY,TOP,SET,TH,THB,TOP,34.08593126,-1.71800064,-5.0402,178317261.73,6047594194187.97,SYNTHETIC_MOCK_DATA,35.39320553,32.27893684,35.80393191,35.80393191,2026-09-17T12:53:49.332829+00:00
EQUITY,GPSC,SET,TH,THB,GPSC,72.97079048,0.7828575,1.0728,242608938.01,9719605306484.78,SYNTHETIC_MOCK_DATA,74.79316781,72.31070555,72.18793298,72.18793298,2026-09-17T12:53:49.332844+00:00
EQUITY,IVL,SET,TH,THB,IVL,6.50525768,0.31922144,4.9071,48963403.34,2281400870666.45,SYNTHETIC_MOCK_DATA,6.56561701,6.27043594,6.18603624,6.18603624,2026-09-17T12:53:49.332860+00:00
EQUITY,MINT,SET,TH,THB,MINT,9.32780353,-0.21437178,-2.2982,28568546.67,2475522463656.86,SYNTHETIC_MOCK_DATA,9.84631718,9.08253866,9.54217532,9.54217532,2026-09-17T12:53:49.332874+00:00
EQUITY,BTS,SET,TH,THB,BTS,43.26411673,-0.35249251,-0.8147,132003620.56,5011627551001.64,SYNTHETIC_MOCK_DATA,45.80522212,41.35682818,43.61660923,43.61660923,2026-09-17T12:53:49.332890+00:00
EQUITY,BBCA,IDX,ID,IDR,BBCA,587.11449413,-25.95560142,-4.4209,63790841.85,228581688601280.03,SYNTHETIC_MOCK_DATA,597.88780724,582.42089939,613.07009555,613.07009555,2026-09-17T12:53:49.332905+00:00
EQUITY,BBRI,IDX,ID,IDR,BBRI,6702.69673515,131.76364565,1.9658,95358449.45,1786016876756913.2,SYNTHETIC_MOCK_DATA,6944.73900753,6418.12731135,6570.93308949,6570.93308949,2026-09-17T12:53:49.332920+00:00
EQUITY,BMRI,IDX,ID,IDR,BMRI,49201.36479111,-2789.62203194,-5.6698,140860979.92,24952155665312.79,SYNTHETIC_MOCK_DATA,49933.0272017,48940.13896559,51990.98682305,51990.98682305,2026-09-17T12:53:49.332936+00:00
EQUITY,TLKM,IDX,ID,IDR,TLKM,29633.93567296,-512.3098782,-1.7288,82613571.5,2025058243432898.8,SYNTHETIC_MOCK_DATA,30540.10230519,29431.79107329,30146.24555116,30146.24555116,2026-09-17T12:53:49.332952+00:00
EQUITY,ASII,IDX,ID,IDR,ASII,103.24292605,-3.65260558,-3.5379,194691046.03,33397170297969.21,SYNTHETIC_MOCK_DATA,109.2951602,101.99774876,106.89553164,106.89553164,2026-09-17T12:53:49.332968+00:00
EQUITY,GOTO,IDX,ID,IDR,GOTO,111598.65213651,3701.1452669,3.3165,194237585.87,3.5872935414985332e+16,SYNTHETIC_MOCK_DATA,116512.4518223,109974.75449031,107897.50686961,107897.50686961,2026-09-17T12:53:49.332983+00:00
EQUITY,AMRT,IDX,ID,IDR,AMRT,133.71845756,-6.87251833,-5.1395,253559787.48,9274474447188.9,SYNTHETIC_MOCK_DATA,136.72513305,125.71764748,140.59097589,140.59097589,2026-09-17T12:53:49.333026+00:00
EQUITY,ICBP,IDX,ID,IDR,ICBP,3123.2187877,-154.0005169,-4.9308,11056712.65,1182713247676086.8,SYNTHETIC_MOCK_DATA,3264.40149172,3071.10540891,3277.21930461,3277.21930461,2026-09-17T12:53:49.333042+00:00
EQUITY,INDF,IDX,ID,IDR,INDF,370.25884227,-17.62932297,-4.7614,250850721.55,133759085489095.98,SYNTHETIC_MOCK_DATA,387.49843418,353.47682619,387.88816525,387.88816525,2026-09-17T12:53:49.333058+00:00
EQUITY,UNTR,IDX,ID,IDR,UNTR,50233.60336486,-913.6776284,-1.8189,200390865.21,1.6700813590972628e+16,SYNTHETIC_MOCK_DATA,52477.21841366,50021.19579464,51147.28099326,51147.28099326,2026-09-17T12:53:49.333074+00:00
EQUITY,ADRO,IDX,ID,IDR,ADRO,60599.43174456,2552.72356159,4.2125,283303704.1,2.2119774114094804e+16,SYNTHETIC_MOCK_DATA,62097.94205197,58311.06443934,58046.70818297,58046.70818297,2026-09-17T12:53:49.333089+00:00
EQUITY,ANTM,IDX,ID,IDR,ANTM,33631.11639384,1632.92154773,4.8554,271851318.32,1.1989097320696042e+16,SYNTHETIC_MOCK_DATA,35244.37724199,33459.68725165,31998.19484611,31998.19484611,2026-09-17T12:53:49.333119+00:00
EQUITY,MDKA,IDX,ID,IDR,MDKA,92241.14111966,3177.06866358,3.4443,63456411.97,3.4922044347172908e+16,SYNTHETIC_MOCK_DATA,95763.20117645,87565.24434675,89064.07245608,89064.07245608,2026-09-17T12:53:49.333137+00:00
EQUITY,PGAS,IDX,ID,IDR,PGAS,873.55555259,-30.84695359,-3.5312,3715006.98,134903068334820.53,SYNTHETIC_MOCK_DATA,911.9701941,823.51434681,904.40250618,904.40250618,2026-09-17T12:53:49.333152+00:00
EQUITY,KLBF,IDX,ID,IDR,KLBF,35542.78927794,-1940.6281692,-5.46,265515152.07,5280755582210664.0,SYNTHETIC_MOCK_DATA,36467.34173342,33483.35940952,37483.41744714,37483.41744714,2026-09-17T12:53:49.333168+00:00
EQUITY,BBNI,IDX,ID,IDR,BBNI,13854.46607093,-407.0590808,-2.9381,175824951.28,2906754464001812.5,SYNTHETIC_MOCK_DATA,14120.76841978,13475.13795066,14261.52515172,14261.52515172,2026-09-17T12:53:49.333183+00:00
EQUITY,BRIS,IDX,ID,IDR,BRIS,1610.73536408,-21.26797586,-1.3204,99529968.95,500626002183577.1,SYNTHETIC_MOCK_DATA,1647.55485952,1592.04808934,1632.00333994,1632.00333994,2026-09-17T12:53:49.333199+00:00
EQUITY,ARTO,IDX,ID,IDR,ARTO,1291.6602399,-14.35218084,-1.1111,86709582.19,103336460328317.69,SYNTHETIC_MOCK_DATA,1322.96078729,1285.19009648,1306.01242074,1306.01242074,2026-09-17T12:53:49.333215+00:00
EQUITY,PTBA,IDX,ID,IDR,PTBA,2536.9372102,83.78954997,3.3028,181801511.15,900226712445527.6,SYNTHETIC_MOCK_DATA,2562.54974524,2510.34217397,2453.14766023,2453.14766023,2026-09-17T12:53:49.333231+00:00
EQUITY,CPIN,IDX,ID,IDR,CPIN,122.60078309,-3.38116242,-2.7579,203326828.3,35339996389402.21,SYNTHETIC_MOCK_DATA,124.84327194,118.68206046,125.98194551,125.98194551,2026-09-17T12:53:49.333247+00:00
EQUITY,SBER,MOEX,RU,RUB,SBER,839.13733595,1.06826746,0.1273,106781184.2,99678479847476.67,SYNTHETIC_MOCK_DATA,884.78041473,819.60228417,838.06906849,838.06906849,2026-09-17T12:53:49.333262+00:00
EQUITY,GAZP,MOEX,RU,RUB,GAZP,17.94310678,0.75511553,4.2084,233766042.7,998616201030.92,SYNTHETIC_MOCK_DATA,18.21831745,17.06247828,17.18799125,17.18799125,2026-09-17T12:53:49.333276+00:00
EQUITY,LKOH,MOEX,RU,RUB,LKOH,8478.70666064,-211.09379062,-2.4897,256336451.15,1872222305659872.8,SYNTHETIC_MOCK_DATA,8978.57823274,8292.43242627,8689.80045126,8689.80045126,2026-09-17T12:53:49.333293+00:00
EQUITY,ROSN,MOEX,RU,RUB,ROSN,15.76174128,-0.61381864,-3.8944,144740320.53,576351390315.42,SYNTHETIC_MOCK_DATA,16.61099161,14.90762459,16.37555991,16.37555991,2026-09-17T12:53:49.333308+00:00
EQUITY,GMKN,MOEX,RU,RUB,GMKN,89.29557189,-1.12164438,-1.2561,290350474.78,33532289169948.12,SYNTHETIC_MOCK_DATA,92.5058611,88.43455762,90.41721627,90.41721627,2026-09-17T12:53:49.333322+00:00
EQUITY,NVTK,MOEX,RU,RUB,NVTK,208.31320364,-6.83705091,-3.2821,222348754.59,7323809918770.51,SYNTHETIC_MOCK_DATA,213.82541219,198.33304406,215.15025455,215.15025455,2026-09-17T12:53:49.333336+00:00
EQUITY,YNDX,MOEX,RU,RUB,YNDX,594.45495818,-34.35249023,-5.7788,228835437.99,237241972768210.34,SYNTHETIC_MOCK_DATA,596.69646251,570.82050718,628.80744842,628.80744842,2026-09-17T12:53:49.333351+00:00
EQUITY,TATN,MOEX,RU,RUB,TATN,114.32898047,-4.03314082,-3.5277,166742000.67,34714018293048.5,SYNTHETIC_MOCK_DATA,118.44181368,112.4894554,118.36212129,118.36212129,2026-09-17T12:53:49.333366+00:00
EQUITY,SNGS,MOEX,RU,RUB,SNGS,4652.37822916,147.24389514,3.1649,264218874.34,926395288964616.2,SYNTHETIC_MOCK_DATA,4829.16741965,4403.6829591,4505.13433402,4505.13433402,2026-09-17T12:53:49.333382+00:00
EQUITY,MTSS,MOEX,RU,RUB,MTSS,554.84907825,0.92418847,0.1666,35057561.87,147160566495692.28,SYNTHETIC_MOCK_DATA,564.57766867,550.52640424,553.92488977,553.92488977,2026-09-17T12:53:49.333397+00:00
EQUITY,MGNT,MOEX,RU,RUB,MGNT,79.51012509,-3.85263314,-4.8455,297849858.36,29225804884430.89,SYNTHETIC_MOCK_DATA,80.87201471,77.63027558,83.36275823,83.36275823,2026-09-17T12:53:49.333412+00:00
EQUITY,ALRS,MOEX,RU,RUB,ALRS,279.8722916,-13.75790715,-4.9158,136791632.66,94393558396948.61,SYNTHETIC_MOCK_DATA,283.05936959,269.7623698,293.63019875,293.63019875,2026-09-17T12:53:49.333427+00:00
EQUITY,PLZL,MOEX,RU,RUB,PLZL,7344.34019667,-419.42011962,-5.7108,277162456.8,1737332633220071.5,SYNTHETIC_MOCK_DATA,7551.0536838,7090.0135279,7763.76031629,7763.76031629,2026-09-17T12:53:49.333442+00:00
EQUITY,CHMF,MOEX,RU,RUB,CHMF,63.0742815,2.85916253,4.533,67693530.53,8203969082655.81,SYNTHETIC_MOCK_DATA,65.52589267,61.58565693,60.21511897,60.21511897,2026-09-17T12:53:49.333457+00:00
EQUITY,NLMK,MOEX,RU,RUB,NLMK,17.12278864,0.90301621,5.2738,82540356.81,5505992902131.57,SYNTHETIC_MOCK_DATA,17.94557489,16.8252274,16.21977243,16.21977243,2026-09-17T12:53:49.333471+00:00
EQUITY,VTBR,MOEX,RU,RUB,VTBR,11.91815269,0.08173,0.6858,168621701.3,350833775631.21,SYNTHETIC_MOCK_DATA,12.14798767,11.66080626,11.83642268,11.83642268,2026-09-17T12:53:49.333486+00:00
EQUITY,MOEX,MOEX,RU,RUB,MOEX,1361.40506852,62.78901832,4.6121,95308552.99,207869145099939.8,SYNTHETIC_MOCK_DATA,1392.01160611,1309.45057196,1298.6160502,1298.6160502,2026-09-17T12:53:49.333501+00:00
EQUITY,RUAL,MOEX,RU,RUB,RUAL,24.17133219,1.24432961,5.148,20764880.91,3087456847619.81,SYNTHETIC_MOCK_DATA,25.58626642,22.79051805,22.92700258,22.92700258,2026-09-17T12:53:49.333516+00:00
EQUITY,AFLT,MOEX,RU,RUB,AFLT,1542.20707002,-76.83765494,-4.9823,269750144.05,250658056685226.06,SYNTHETIC_MOCK_DATA,1573.04314739,1513.44448837,1619.04472496,1619.04472496,2026-09-17T12:53:49.333531+00:00
EQUITY,IRAO,MOEX,RU,RUB,IRAO,22.43645448,-1.25967072,-5.6144,260302458.52,7173160523851.13,SYNTHETIC_MOCK_DATA,23.37465318,22.12717229,23.6961252,23.6961252,2026-09-17T12:53:49.333546+00:00
EQUITY,THYAO,IST,TR,TRY,THYAO,328.69696801,0.44347019,0.1349,203814534.52,95024783140642.7,SYNTHETIC_MOCK_DATA,344.72528792,309.96417085,328.25349781,328.25349781,2026-09-17T12:53:49.333561+00:00
EQUITY,GARAN,IST,TR,TRY,GARAN,2112.48216939,-61.90633585,-2.9305,130483632.43,720418705364904.6,SYNTHETIC_MOCK_DATA,2214.99615683,2102.66153627,2174.38850524,2174.38850524,2026-09-17T12:53:49.333577+00:00
EQUITY,AKBNK,IST,TR,TRY,AKBNK,595.6189119,-3.98231764,-0.6686,90085265.36,232392870611544.97,SYNTHETIC_MOCK_DATA,618.19646004,587.29858152,599.60122954,599.60122954,2026-09-17T12:53:49.333593+00:00
EQUITY,EREGL,IST,TR,TRY,EREGL,1244.79843822,66.41405306,5.3353,296503178.86,336181540611159.0,SYNTHETIC_MOCK_DATA,1285.2560996,1235.18791037,1178.38438516,1178.38438516,2026-09-17T12:53:49.333608+00:00
EQUITY,BIMAS,IST,TR,TRY,BIMAS,1179.34151565,43.22586095,3.6653,1766789.25,152961423180100.6,SYNTHETIC_MOCK_DATA,1187.93920508,1118.51921944,1136.11565471,1136.11565471,2026-09-17T12:53:49.333623+00:00
EQUITY,ASELS,IST,TR,TRY,ASELS,1131.69559924,38.40837913,3.3939,96336146.81,72926864435051.92,SYNTHETIC_MOCK_DATA,1194.99553099,1119.67178283,1093.28722012,1093.28722012,2026-09-17T12:53:49.333638+00:00
EQUITY,SISE,IST,TR,TRY,SISE,892.39245914,48.17481203,5.3984,48623533.61,350656727092237.4,SYNTHETIC_MOCK_DATA,912.6136456,847.72148504,844.21764711,844.21764711,2026-09-17T12:53:49.333653+00:00
EQUITY,KCHOL,IST,TR,TRY,KCHOL,9.87908369,-0.10808004,-1.094,211964480.18,996909746100.55,SYNTHETIC_MOCK_DATA,10.22851652,9.64523503,9.98716374,9.98716374,2026-09-17T12:53:49.333668+00:00
EQUITY,TUPRS,IST,TR,TRY,TUPRS,1897.00426139,-63.88066966,-3.3674,264930204.2,475124431677707.3,SYNTHETIC_MOCK_DATA,1955.55907232,1813.68057151,1960.88493105,1960.88493105,2026-09-17T12:53:49.333683+00:00
EQUITY,YKBNK,IST,TR,TRY,YKBNK,24.05513905,-0.88193517,-3.6663,162197746.72,9331907132670.62,SYNTHETIC_MOCK_DATA,25.00487718,22.71681546,24.93707421,24.93707421,2026-09-17T12:53:49.333698+00:00
EQUITY,SAHOL,IST,TR,TRY,SAHOL,264.39683629,3.36454011,1.2725,137245666.41,3986543581100.15,SYNTHETIC_MOCK_DATA,278.88887214,255.60777965,261.03229618,261.03229618,2026-09-17T12:53:49.333713+00:00
EQUITY,TCELL,IST,TR,TRY,TCELL,18.0827242,-0.7480271,-4.1367,159902987.81,3490942028088.88,SYNTHETIC_MOCK_DATA,19.09344014,17.12975242,18.83075129,18.83075129,2026-09-17T12:53:49.333728+00:00
EQUITY,FROTO,IST,TR,TRY,FROTO,359.30972355,-10.05696715,-2.799,4542668.67,2772533661148.21,SYNTHETIC_MOCK_DATA,361.26866582,353.43319817,369.3666907,369.3666907,2026-09-17T12:53:49.333742+00:00
EQUITY,TOASO,IST,TR,TRY,TOASO,5.61828371,-0.2993699,-5.3285,81528837.49,986860839201.62,SYNTHETIC_MOCK_DATA,5.93807694,5.54901394,5.91765361,5.91765361,2026-09-17T12:53:49.333757+00:00
EQUITY,PGSUS,IST,TR,TRY,PGSUS,123.14723407,3.70926003,3.0121,23049747.14,23555276570721.74,SYNTHETIC_MOCK_DATA,128.26193472,122.14967908,119.43797404,119.43797404,2026-09-17T12:53:49.333772+00:00
EQUITY,TEVA,TA,IL,ILS,Teva Pharmaceutical,90.4008663,-2.53412154,-2.8032,234362672.64,11375619073505.64,SYNTHETIC_MOCK_DATA,93.92563448,89.11528067,92.93498783,92.93498783,2026-09-17T12:53:49.333788+00:00
EQUITY,ICL,TA,IL,ILS,ICL,5.58460923,-0.26589578,-4.7612,189526236.33,1723097910258.9,SYNTHETIC_MOCK_DATA,5.67390359,5.44296467,5.85050501,5.85050501,2026-09-17T12:53:49.333802+00:00
EQUITY,NICE,TA,IL,ILS,NICE,392.83389019,-5.65022246,-1.4383,233744792.74,137258887931840.5,SYNTHETIC_MOCK_DATA,409.99316994,374.52378877,398.48411265,398.48411265,2026-09-17T12:53:49.333817+00:00
EQUITY,LUMI,TA,IL,ILS,LUMI,2.0242949,0.01494413,0.7382,170038781.29,740784822165.85,SYNTHETIC_MOCK_DATA,2.1449321,1.98419709,2.00935077,2.00935077,2026-09-17T12:53:49.333832+00:00
EQUITY,LEUMI,TA,IL,ILS,LEUMI,7.37536223,-0.02916255,-0.3954,149007622.34,2466014243038.07,SYNTHETIC_MOCK_DATA,7.74630355,7.13492932,7.40452478,7.40452478,2026-09-17T12:53:49.333846+00:00
EQUITY,POLI,TA,IL,ILS,POLI,13.26769226,-0.03843107,-0.2897,79324104.22,926947500740.54,SYNTHETIC_MOCK_DATA,13.69840176,12.82796635,13.30612332,13.30612332,2026-09-17T12:53:49.333861+00:00
EQUITY,ESLT,TA,IL,ILS,ESLT,14.44365207,0.16463951,1.1399,155395781.27,5131057588884.86,SYNTHETIC_MOCK_DATA,15.1485001,13.67430088,14.27901256,14.27901256,2026-09-17T12:53:49.333876+00:00
EQUITY,ELAL,TA,IL,ILS,ELAL,11.0332244,-0.15887007,-1.4399,29478138.19,943036854563.67,SYNTHETIC_MOCK_DATA,11.57740531,10.97994142,11.19209447,11.19209447,2026-09-17T12:53:49.333891+00:00
EQUITY,BEZQ,TA,IL,ILS,BEZQ,4.08088873,0.17888778,4.3835,84670232.83,939933157619.86,SYNTHETIC_MOCK_DATA,4.31398569,3.9495519,3.90200095,3.90200095,2026-09-17T12:53:49.333906+00:00
EQUITY,DSCT,TA,IL,ILS,DSCT,187.81966697,4.43344548,2.3605,168775679.52,6511319575867.83,SYNTHETIC_MOCK_DATA,190.48146825,184.93225622,183.38622149,183.38622149,2026-09-17T12:53:49.333920+00:00
EQUITY,ENOG,TA,IL,ILS,ENOG,6.00083097,-0.18857003,-3.1424,185019271.0,1439302604219.54,SYNTHETIC_MOCK_DATA,6.09485029,5.69230194,6.189401,6.189401,2026-09-17T12:53:49.333935+00:00
EQUITY,OPCE,TA,IL,ILS,OPCE,11.22543458,-0.31796273,-2.8325,294186019.15,1667369168059.13,SYNTHETIC_MOCK_DATA,11.84491814,11.03305625,11.5433973,11.5433973,2026-09-17T12:53:49.333951+00:00
EQUITY,AZRG,TA,IL,ILS,AZRG,431.57565043,0.87959266,0.2038,94764475.53,77508947115022.3,SYNTHETIC_MOCK_DATA,452.24384283,425.65328851,430.69605777,430.69605777,2026-09-17T12:53:49.333966+00:00
EQUITY,FIBI,TA,IL,ILS,FIBI,2.11103402,-0.04716057,-2.234,298153656.15,293380646856.04,SYNTHETIC_MOCK_DATA,2.16751581,1.99779708,2.15819458,2.15819458,2026-09-17T12:53:49.333981+00:00
EQUITY,DLEKG,TA,IL,ILS,DLEKG,5.15631408,0.09315339,1.8066,159901346.51,336895799552.92,SYNTHETIC_MOCK_DATA,5.36700759,5.05977817,5.06316069,5.06316069,2026-09-17T12:53:49.333996+00:00
EQUITY,AIR,NZSX,NZ,NZD,Air New Zealand,7.47218045,0.3078201,4.1195,175547351.06,2168013513827.14,SYNTHETIC_MOCK_DATA,7.69324964,7.31109024,7.16436036,7.16436036,2026-09-17T12:53:49.334013+00:00
EQUITY,AIA,NZSX,NZ,NZD,AIA,12.12685308,0.09113651,0.7515,176581357.33,2935756563074.03,SYNTHETIC_MOCK_DATA,12.43906391,11.55818776,12.03571657,12.03571657,2026-09-17T12:53:49.334028+00:00
EQUITY,FBU,NZSX,NZ,NZD,FBU,24.76594885,-1.37824804,-5.5651,277505626.63,358466184218.41,SYNTHETIC_MOCK_DATA,25.85426205,24.49109142,26.1441969,26.1441969,2026-09-17T12:53:49.334043+00:00
EQUITY,FPH,NZSX,NZ,NZD,FPH,5.67376518,0.14004548,2.4683,124709815.88,1261014244478.88,SYNTHETIC_MOCK_DATA,5.7077394,5.50618825,5.5337197,5.5337197,2026-09-17T12:53:49.334057+00:00
EQUITY,MEL,NZSX,NZ,NZD,MEL,3.2481604,0.07973551,2.4548,226360123.07,308265754732.39,SYNTHETIC_MOCK_DATA,3.42968489,3.0582201,3.16842489,3.16842489,2026-09-17T12:53:49.334071+00:00
EQUITY,MCY,NZSX,NZ,NZD,MCY,1.56353658,-0.0394672,-2.5242,230031744.42,528310365507.16,SYNTHETIC_MOCK_DATA,1.58432375,1.49816441,1.60300378,1.60300378,2026-09-17T12:53:49.334086+00:00
EQUITY,MFT,NZSX,NZ,NZD,MFT,1.85299091,0.00094442,0.051,286895181.14,362927688380.51,SYNTHETIC_MOCK_DATA,1.89469877,1.82673681,1.85204648,1.85204648,2026-09-17T12:53:49.334114+00:00
EQUITY,IFT,NZSX,NZ,NZD,IFT,148.56190127,-1.54126938,-1.0375,170063592.76,39929849039489.97,SYNTHETIC_MOCK_DATA,152.83799639,141.75847408,150.10317065,150.10317065,2026-09-17T12:53:49.334132+00:00
EQUITY,SUM,NZSX,NZ,NZD,SUM,104.00957565,5.32418623,5.1189,58114380.87,21531165218536.03,SYNTHETIC_MOCK_DATA,104.74598652,98.57171604,98.68538942,98.68538942,2026-09-17T12:53:49.334149+00:00
